Polygon_ID,acq_date,frp,acq_time,ELEV_sum,ELEV_mean,SLP_sum,SLP_mean,EVT_sum,EVT_mean,EVH_sum,EVH_mean,EVC_sum,EVC_mean,CBD_sum,CBD_mean,CBH_sum,CBH_mean,CC_sum,CC_mean,CH_sum,CH_mean,c_latitude,c_longitude,TEMP_min,TEMP_max,PRCP,SNOW,WDIR_ave,WSPD_ave,PRES_ave,WCOMP,frp_scaled
2782218,2016-04-20,8.5,2106,0.0,0.0,0.0,0.0,27100.0,188.19444,24276.0,168.58333,1161352.0,8064.9443,2975.0,20.659721,50.0,0.3472222,1180.0,8.194445,3740.0,25.972221,-2221301.24289801,2107755.42060716,19.2,11.7,27.2,0.0,0.0,162.1,12.2,1012.7,0.9777236052888476
2782426,2016-08-03,6.0,1015,0.0,0.0,0.0,0.0,57976.0,201.30556,53434.0,185.53473,2250024.0,7812.5835,4340.0,15.069445,1136.0,3.9444444,7230.0,25.104166,57820.0,200.76389,-2221301.24289801,2029755.42060716,26.1,16.1,36.1,0.0,0.0,211.4,9.6,1012.1,0.8450980400142568
2897053,2016-11-01,1.4,1026,0.0,0.0,0.0,0.0,27094.0,160.31952,22153.0,131.08284,1212682.0,7175.6333,7627.0,45.130177,2900.0,17.159763,10785.0,63.816566,31590.0,186.92308,-2215676.24289801,2593380.42060716,12.4,8.0,17.0,0.0,0.0,191.7,10.3,1016.2,0.380211241711606
2897053,2016-11-01,1.4,1026,0.0,0.0,0.0,0.0,27094.0,160.31952,22153.0,131.08284,1212682.0,7175.6333,7627.0,45.130177,2900.0,17.159763,10785.0,63.816566,31590.0,186.92308,-2215676.24289801,2593380.42060716,12.4,8.0,17.0,0.0,0.0,191.7,10.3,1016.2,0.380211241711606
2898431,2016-02-13,2.8,2203,0.0,0.0,0.0,0.0,42413.0,250.9645,37567.0,222.28995,1370058.0,8106.852,1227.0,7.260355,250.0,1.4792899,1580.0,9.3491125,10880.0,64.3787,-2215676.24289801,2076630.42060716,14.0,7.8,21.7,0.0,0.0,349.3,7.8,1023.7,0.5797835966168101
2906472,2016-05-29,1.8,1053,0.0,0.0,0.0,0.0,6542.0,22.715279,6542.0,22.715279,2122636.0,7370.2637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2215301.24289801,1964505.42060716,20.4,12.8,28.9,0.0,0.0,231.7,10.8,1013.0,0.4471580313422192
2914898,2016-08-23,0.9,900,127308.0,408.03845,5420.0,17.371796,71758.0,229.99359,66178.0,212.10898,2432322.0,7795.904,1939.0,12.429487,856.0,2.7435896,5460.0,17.5,51960.0,166.53847,-2214926.24289801,1708005.4206071598,21.5,12.8,33.3,0.0,0.0,307.5,18.8,1016.1,0.2787536009528289
2935748,2016-11-04,1.4,930,0.0,0.0,0.0,0.0,22758.0,158.04167,16351.0,113.548615,1016309.0,7057.701,3593.0,24.95139,2225.0,15.451389,8590.0,59.65278,22560.0,156.66667,-2213801.24289801,2599005.42060716,12.5,8.0,18.0,0.0,0.0,171.6,8.1,1018.3,0.380211241711606
2943487,2016-11-03,11.0,2113,0.0,0.0,0.0,0.0,38306.0,226.66272,34423.0,203.68639,1222023.0,7230.9053,3655.0,21.627218,2735.0,16.183432,9230.0,54.615383,18300.0,108.28403,-2213426.24289801,2600130.42060716,12.7,9.0,17.0,0.0,0.0,138.1,5.1,1022.7,1.0791812460476249
2943487,2016-11-04,2.8,930,0.0,0.0,0.0,0.0,38306.0,226.66272,34423.0,203.68639,1222023.0,7230.9053,3655.0,21.627218,2735.0,16.183432,9230.0,54.615383,18300.0,108.28403,-2213426.24289801,2600130.42060716,12.5,8.0,18.0,0.0,0.0,171.6,8.1,1018.3,0.5797835966168101
2968088,2016-07-20,14.5,2059,0.0,0.0,0.0,0.0,41457.0,287.89584,37835.0,262.74304,1278497.0,8878.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2212301.24289801,2084505.42060716,23.6,13.9,33.3,0.0,0.0,278.6,12.6,1015.0,1.1903316981702914
3014483,2016-09-29,11.0,2028,0.0,0.0,0.0,0.0,9984.0,64.0,9984.0,64.0,1245504.0,7984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2210051.24289801,2105880.42060716,21.4,13.9,30.6,0.0,0.0,168.2,15.8,1014.7,1.0791812460476249
3028758,2016-11-04,2.2,2054,0.0,0.0,0.0,0.0,27102.0,188.20833,21225.0,147.39583,1019396.0,7079.1387,2043.0,14.1875,2346.0,16.291666,8455.0,58.71528,24670.0,171.31944,-2209301.24289801,2559255.42060716,12.5,6.1,23.9,0.0,0.0,171.6,1.5,1018.3,0.505149978319906
3037644,2016-04-06,12.7,2028,0.0,0.0,0.0,0.0,17295.0,110.86539,16189.0,103.77564,1262785.0,8094.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2208926.24289801,2130255.42060716,20.6,3.8,8.8,13.5,0.0,323.6,8.8,1018.7,1.136720567156407
3051963,2016-10-22,3.9,1014,0.0,0.0,0.0,0.0,45151.0,267.16568,41430.0,245.14793,1223938.0,7242.237,1587.0,9.3905325,2751.0,16.278107,9190.0,54.378696,13760.0,81.42012,-2208176.24289801,2567130.42060716,10.8,7.2,16.1,0.0,0.0,171.9,2.9,1013.1,0.6901960800285137
3092004,2016-02-29,3.1,2022,0.0,0.0,0.0,0.0,30509.0,211.86806,26751.0,185.77083,1143654.0,7942.0415,6186.0,42.958332,84.0,0.5833333,2060.0,14.305555,7400.0,51.38889,-2206301.24289801,2068005.42060716,13.8,6.7,22.2,0.0,0.0,338.6,9.6,1021.1,0.6127838567197355
3106584,2016-09-04,0.7,1014,0.0,0.0,0.0,0.0,70490.0,244.75694,64578.0,224.22917,2063730.0,7165.729,1888.0,6.5555553,336.0,1.1666666,2000.0,6.9444447,8800.0,30.555555,-2205551.24289801,2407005.42060716,14.1,5.0,22.2,0.0,0.0,347.4,13.6,1013.8,0.2304489213782739
3115068,2016-05-25,3.5,2009,0.0,0.0,0.0,0.0,31254.0,200.34616,28157.0,180.49359,1261823.0,8088.609,200.0,1.2820513,2.0,0.012820513,70.0,0.44871795,300.0,1.9230769,-2205176.24289801,2128755.42060716,19.4,11.4,19.0,10.5,0.0,233.8,9.0,1016.9,0.6532125137753437
3160781,2016-09-04,0.6,1014,0.0,0.0,0.0,0.0,91776.0,271.52664,84118.0,248.86983,2423724.0,7170.7812,9270.0,27.426035,1032.0,3.0532544,5530.0,16.360947,36500.0,107.98817,-2202926.24289801,2405880.42060716,14.1,5.0,22.2,0.0,0.0,347.4,13.6,1013.8,0.2041199826559248
3168526,2016-09-04,0.8,"1014,1014",0.0,0.0,0.0,0.0,50200.0,174.30556,43590.0,151.35417,2053698.0,7130.896,7352.0,25.527779,1324.0,4.5972223,8120.0,28.194445,54000.0,187.5,-2202551.24289801,2404755.42060716,14.1,5.0,22.2,0.0,0.0,347.4,13.6,1013.8,0.255272505103306
3184013,2016-09-04,5.4,"1014,2137",0.0,0.0,0.0,0.0,62240.0,199.48718,52160.0,167.17949,2206356.0,7071.654,18438.0,59.096153,2222.0,7.1217947,15400.0,49.358974,83760.0,268.46155,-2201801.24289801,2403630.42060716,14.1,5.0,22.2,0.0,0.0,347.4,13.6,1013.8,0.8061799739838872
3192637,2016-09-20,2.6,2136,0.0,0.0,0.0,0.0,21751.0,128.70415,18445.0,109.14201,1348620.0,7980.0,13282.0,78.59171,169.0,1.0,4935.0,29.201183,16350.0,96.74556,-2201426.24289801,2072880.42060716,26.0,20.0,33.3,0.0,0.0,153.3,22.6,1011.5,0.5563025007672873
3199498,2016-09-04,5.5,"2137,2137,1014",0.0,0.0,0.0,0.0,78144.0,271.33334,69924.0,242.79167,2056036.0,7139.0137,12412.0,43.09722,1270.0,4.4097223,8640.0,30.0,56680.0,196.80556,-2201051.24289801,2403255.42060716,14.1,5.0,22.2,0.0,0.0,347.4,13.6,1013.8,0.8129133566428556
3230015,2016-11-15,8.0,2048,0.0,0.0,0.0,0.0,44619.0,286.01923,39025.0,250.16026,1115867.0,7152.9937,2413.0,15.467949,3184.0,20.410257,9830.0,63.01282,14760.0,94.61539,-2199551.24289801,2572380.42060716,11.6,7.8,15.0,9.1,0.0,214.1,7.0,1016.7,0.9542425094393248
3261200,2016-11-04,1.8,930,0.0,0.0,0.0,0.0,34570.0,120.03472,28132.0,97.68056,2119052.0,7357.8193,5510.0,19.131945,2604.0,9.041667,13430.0,46.631943,67700.0,235.06944,-2198051.24289801,2491005.42060716,11.8,8.9,15.6,0.0,0.0,171.6,20.8,1018.3,0.4471580313422192
3262619,2016-05-13,1.9,2034,0.0,0.0,0.0,0.0,20646.0,66.17308,20584.0,65.97436,2493778.0,7992.8784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2198051.24289801,1958880.42060716,19.7,11.1,26.1,0.0,0.0,303.4,16.9,1013.9,0.4623979978989561
3300122,2016-09-04,3.3,1014,0.0,0.0,0.0,0.0,46820.0,150.0641,37802.0,121.160255,2214256.0,7096.974,5900.0,18.910257,2370.0,7.5961537,12450.0,39.903847,57660.0,184.8077,-2196176.24289801,2411505.42060716,14.1,5.0,22.2,0.0,0.0,347.4,13.6,1013.8,0.6334684555795865
3316298,2016-05-13,4.4,2034,0.0,0.0,0.0,0.0,21395.0,137.14743,20703.0,132.71153,1231811.0,7896.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2195426.24289801,2152005.42060716,23.6,6.1,17.6,12.7,0.0,171.2,15.8,1011.5,0.7323937598229685
3331973,2016-09-12,3.0,2046,0.0,0.0,0.0,0.0,10836.0,64.11834,10836.0,64.11834,1349316.0,7984.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2194676.24289801,2080380.42060716,17.5,12.8,25.0,0.0,0.0,159.3,16.6,1010.0,0.6020599913279624
3354303,2016-09-04,20.5,"2137,1014",0.0,0.0,0.0,0.0,66740.0,213.91026,59944.0,192.1282,2234366.0,7161.4297,13474.0,43.185898,1736.0,5.5641026,10710.0,34.326923,85380.0,273.65384,-2193551.24289801,2416380.42060716,14.1,5.0,22.2,0.0,0.0,347.4,13.6,1013.8,1.3324384599156054
3363392,2016-07-10,3.1,925,0.0,0.0,1096.0,7.025641,92014.0,294.91666,84034.0,269.33975,2879128.0,9227.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2193176.24289801,1911255.42060716,22.4,13.3,30.6,0.0,0.0,331.9,18.8,1015.5,0.6127838567197355
3369797,2016-09-04,7.0,"2137,1014",0.0,0.0,0.0,0.0,51342.0,164.5577,39766.0,127.45513,2217756.0,7108.1924,14800.0,47.435898,2972.0,9.525641,17190.0,55.096153,117460.0,376.47437,-2192801.24289801,2412630.42060716,14.1,5.0,22.2,0.0,0.0,347.4,13.6,1013.8,0.9030899869919436
3386176,2016-09-03,11.4,2015,0.0,0.0,0.0,0.0,9021.0,62.645832,9021.0,62.645832,1146271.0,7960.2153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2192051.24289801,2077005.42060716,21.8,14.4,29.4,0.0,0.0,169.1,12.2,1007.9,1.0934216851622351
3400763,2016-09-04,5.2,1014,0.0,0.0,0.0,0.0,51390.0,164.71153,42422.0,135.96794,2194248.0,7032.846,13550.0,43.429485,2674.0,8.570513,16640.0,53.333332,121360.0,388.97437,-2191301.24289801,2413380.42060716,14.1,5.0,22.2,0.0,0.0,347.4,13.6,1013.8,0.7923916894982539
3400764,2016-09-04,5.2,1014,0.0,0.0,0.0,0.0,44810.0,155.59027,35292.0,122.541664,2024400.0,7029.1665,6108.0,21.208334,1688.0,5.861111,9260.0,32.15278,58160.0,201.94444,-2191301.24289801,2413005.42060716,14.1,5.0,22.2,0.0,0.0,347.4,13.6,1013.8,0.7923916894982539
3409612,2016-11-02,6.7,2130,0.0,0.0,0.0,0.0,18350.0,58.814102,18350.0,58.814102,2479008.0,7945.5386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2190926.24289801,1998255.42060716,12.4,6.7,19.4,0.0,0.0,112.1,3.6,1022.1,0.8864907251724818
3417354,2016-11-02,10.9,2130,0.0,0.0,0.0,0.0,14286.0,49.604168,14054.0,48.79861,2231900.0,7749.653,40.0,0.1388889,12.0,0.041666668,90.0,0.3125,780.0,2.7083333,-2190551.24289801,1998255.42060716,12.4,6.7,19.4,0.0,0.0,112.1,3.6,1022.1,1.0755469613925308
3440477,2016-04-15,2.7,2059,0.0,0.0,0.0,0.0,12286.0,36.349113,11892.0,35.183434,2477462.0,7329.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2189426.24289801,2036880.42060716,14.7,6.1,23.3,0.0,0.0,328.8,23.1,1019.1,0.568201724066995
3494897,2016-05-02,6.9,919,0.0,0.0,0.0,0.0,25620.0,82.11539,24810.0,79.51923,2521584.0,8082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2186801.24289801,1952130.42060716,19.8,10.0,30.0,0.0,0.0,287.5,10.8,1014.8,0.8976270912904415
3517793,2016-08-15,5.3,2111,0.0,0.0,0.0,0.0,10816.0,64.0,10816.0,64.0,1349296.0,7984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2185676.24289801,2075880.42060716,26.2,16.1,35.6,0.0,0.0,172.0,9.3,1010.9,0.7993405494535817
3540259,2016-11-02,1.5,1008,0.0,0.0,0.0,0.0,35182.0,225.52563,31983.0,205.01923,1109912.0,7114.8203,1977.0,12.673077,742.0,4.75641,3610.0,23.141026,15400.0,98.71795,-2184551.24289801,2360880.42060716,5.7,-1.7,15.6,0.0,0.0,137.6,5.2,1020.5,0.3979400086720376
3555855,2016-11-17,4.1,2150,0.0,0.0,0.0,0.0,24945.0,159.90384,20848.0,133.64102,1119292.0,7174.9487,2150.0,13.782051,1251.0,8.019231,6780.0,43.46154,30560.0,195.89743,-2183801.24289801,2318880.42060716,3.3,0.0,11.0,0.0,0.0,158.1,1.6,1019.1,0.7075701760979364
3563065,2016-11-04,3.2,2054,0.0,0.0,0.0,0.0,97430.0,288.25443,88648.0,262.2722,2419606.0,7158.5977,5896.0,17.443787,3736.0,11.053254,14850.0,43.93491,31420.0,92.95858,-2183426.24289801,2518380.42060716,11.8,8.9,15.6,0.0,0.0,171.6,20.8,1018.3,0.6232492903979004
3571793,2016-05-19,0.7,859,0.0,0.0,0.0,0.0,21264.0,136.3077,17994.0,115.34615,1251831.0,8024.5576,6800.0,43.589745,149.0,0.9551282,3985.0,25.544872,9550.0,61.21795,-2183051.24289801,2148630.42060716,26.3,3.9,21.3,0.0,0.0,181.5,20.5,1007.3,0.2304489213782739
3602997,2016-11-18,3.8,2130,0.0,0.0,0.0,0.0,9936.0,63.692307,9936.0,63.692307,1245433.0,7983.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2181551.24289801,2060130.42060716,9.0,1.7,17.2,0.0,0.0,154.0,5.0,1016.4,0.6812412373755872
3634343,2016-10-04,13.4,2033,0.0,0.0,8.0,0.051282052,17730.0,56.826923,17584.0,56.358974,2462334.0,7892.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2180051.24289801,1918380.42060716,15.7,8.9,23.3,0.0,0.0,303.5,14.8,1015.4,1.1583624920952498
3672358,2016-06-11,7.5,2131,0.0,0.0,0.0,0.0,48022.0,307.83334,42050.0,269.55127,1270475.0,8144.0703,100.0,0.64102566,1.0,0.0064102565,15.0,0.09615385,230.0,1.4743589,-2178176.24289801,2179005.42060716,24.5,20.2,31.7,0.0,0.0,339.6,26.3,1012.7,0.9294189257142929
3704060,2016-08-15,28.1,950,0.0,0.0,219.0,1.4038461,70918.0,227.30128,63742.0,204.30128,2748376.0,8808.897,1292.0,4.1410255,14.0,0.044871796,350.0,1.1217948,2180.0,6.9871793,-2176676.24289801,1903755.42060716,27.4,18.9,35.6,0.0,0.0,294.5,13.0,1010.5,1.4638929889859074
3718880,2016-07-16,2.5,2034,0.0,0.0,0.0,0.0,30934.0,198.29488,27483.0,176.17308,1238248.0,7937.4873,10049.0,64.416664,104.0,0.6666667,3280.0,21.02564,14560.0,93.333336,-2175926.24289801,2152755.42060716,29.2,10.2,24.4,0.0,0.0,176.7,10.1,1008.2,0.5440680443502757
3766000,2016-08-19,1.3,1015,2033.0,13.032051,21.0,0.13461539,97336.0,311.97437,86970.0,278.75,2804476.0,8988.705,1292.0,4.1410255,14.0,0.044871796,330.0,1.0576923,1940.0,6.217949,-2173676.24289801,1902255.42060716,27.2,18.9,35.6,0.0,0.0,327.6,12.5,1009.8,0.3617278360175928
3779630,2016-10-28,2.4,2125,0.0,0.0,0.0,0.0,25940.0,166.28206,19810.0,126.98718,1139207.0,7302.609,3656.0,23.435898,2524.0,16.179487,9845.0,63.108974,36030.0,230.96153,-2172926.24289801,2597505.42060716,10.1,5.6,17.2,0.0,0.0,150.1,0.5,1012.3,0.5314789170422551
3796523,2016-10-17,4.1,2130,0.0,0.0,0.0,0.0,28915.0,171.09468,25567.0,151.28403,1354996.0,8017.728,4977.0,29.449703,117.0,0.6923077,2735.0,16.183432,6790.0,40.177513,-2172176.24289801,2069130.42060716,16.1,12.2,21.1,0.0,0.0,158.5,13.7,1015.7,0.7075701760979364
3827728,2016-09-11,0.9,2105,0.0,0.0,0.0,0.0,37256.0,119.410255,34582.0,110.839745,2498412.0,8007.731,2530.0,8.108974,38.0,0.12179487,1120.0,3.5897436,3920.0,12.564102,-2170676.24289801,1980255.42060716,19.1,13.3,25.0,0.0,0.0,192.0,15.5,1014.5,0.2787536009528289
3850717,2016-09-12,3.0,2046,0.0,0.0,0.0,0.0,27683.0,177.45512,23925.0,153.36539,1195581.0,7663.981,9171.0,58.78846,99.0,0.63461536,3285.0,21.057692,11970.0,76.73077,-2169551.24289801,2069130.42060716,17.5,12.8,25.0,0.0,0.0,159.3,16.6,1010.0,0.6020599913279624
3851034,2016-04-08,1.0,2130,0.0,0.0,0.0,0.0,36688.0,127.388885,32882.0,114.173615,2237940.0,7770.625,2230.0,7.7430553,114.0,0.39583334,1510.0,5.2430553,5820.0,20.208334,-2169551.24289801,1950255.42060716,17.5,12.2,24.4,9.1,0.0,311.8,15.8,1011.2,0.3010299956639812
3859849,2016-06-16,14.1,2136,70788.0,209.43195,7692.0,22.757397,78006.0,230.78699,69016.0,204.18935,2408080.0,7124.497,2079.0,12.301775,242.0,0.71597636,2920.0,8.639053,15880.0,46.98225,-2169176.24289801,1547880.4206071598,16.3,8.9,22.2,0.0,0.0,301.7,7.6,1015.7,1.1789769472931697
3866549,2016-08-25,0.5,1002,0.0,0.0,0.0,0.0,70690.0,226.57051,66916.0,214.47437,2860014.0,9166.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2168801.24289801,1938630.42060716,21.6,12.2,32.8,0.0,0.0,232.5,11.9,1011.4,0.1760912590556812
3881632,2016-10-21,3.0,2156,0.0,0.0,0.0,0.0,14150.0,98.263885,12916.0,89.69444,1149332.0,7981.472,2809.0,19.506945,91.0,0.6319444,1745.0,12.118055,4210.0,29.23611,-2168051.24289801,2089005.42060716,17.2,8.9,27.2,0.0,0.0,114.0,2.4,1013.3,0.6020599913279624
3881790,2016-08-08,3.7,2003,0.0,0.0,0.0,0.0,95418.0,331.3125,83848.0,291.1389,2308440.0,8015.4165,1076.0,3.7361112,14.0,0.048611112,550.0,1.9097222,1620.0,5.625,-2168051.24289801,2029755.42060716,22.9,15.0,32.8,0.0,0.0,149.3,13.3,1007.7,0.6720978579357175
3888192,2016-11-29,5.5,2125,0.0,0.0,0.0,0.0,62984.0,201.8718,55580.0,178.14102,2287168.0,7330.6665,5254.0,16.839743,2476.0,7.9358974,11500.0,36.858974,45000.0,144.23077,-2167676.24289801,2532255.42060716,7.7,5.6,11.7,0.3,0.0,190.3,1.9,1020.9,0.8129133566428556
3903677,2016-11-29,10.4,2125,0.0,0.0,0.0,0.0,82690.0,244.64497,72940.0,215.79881,2418288.0,7154.698,6562.0,19.414202,3624.0,10.721893,14880.0,44.02367,44080.0,130.4142,-2166926.24289801,2531880.42060716,7.7,5.6,11.7,0.3,0.0,190.3,1.9,1020.9,1.0569048513364727
3904764,2016-09-29,61.2,2028,0.0,0.0,0.0,0.0,38578.0,247.29488,36264.0,232.46153,1240396.0,7951.2563,392.0,2.5128205,5.0,0.032051284,155.0,0.99358976,470.0,3.0128205,-2166926.24289801,2124255.42060716,21.4,4.9,18.8,0.0,0.0,168.2,15.8,1014.7,1.7937903846908188
3920338,2016-09-13,2.7,2027,0.0,0.0,0.0,0.0,15991.0,102.50641,14429.0,92.49359,1217666.0,7805.5513,8297.0,53.185898,107.0,0.6858974,2635.0,16.891026,11370.0,72.88461,-2166176.24289801,2090505.42060716,17.2,11.7,23.9,0.0,0.0,156.7,14.6,1012.6,0.568201724066995
3921785,2016-06-16,1.6,1016,154060.0,455.79883,8754.0,25.899408,111100.0,328.6982,101738.0,301.0,2431910.0,7195.0,1419.0,8.39645,156.0,0.46153846,920.0,2.7218935,6520.0,19.28994,-2166176.24289801,1547880.4206071598,16.3,8.9,22.2,0.0,0.0,301.7,7.6,1015.7,0.414973347970818
3921793,2016-06-17,0.9,957,75166.0,222.38461,7744.0,22.911243,108794.0,321.87573,100450.0,297.18936,2451600.0,7253.2544,771.0,4.56213,238.0,0.70414203,1020.0,3.0177515,4800.0,14.201183,-2166176.24289801,1544880.4206071598,18.3,11.1,25.6,0.0,0.0,292.5,7.2,1016.0,0.2787536009528289
3937275,2016-06-16,1.9,1016,95604.0,282.85208,7020.0,20.76923,107906.0,319.24854,100634.0,297.73373,2432326.0,7196.231,210.0,1.2426035,48.0,0.14201184,330.0,0.97633135,1020.0,3.0177515,-2165426.24289801,1545630.4206071598,16.3,8.9,22.2,0.0,0.0,301.7,7.6,1015.7,0.4623979978989561
3943952,2016-06-09,0.2,906,0.0,0.0,0.0,0.0,32824.0,113.97222,27246.0,94.604164,2280362.0,7917.924,15896.0,55.194443,200.0,0.6944444,7320.0,25.416666,18960.0,65.833336,-2165051.24289801,1945005.42060716,20.8,14.4,30.0,0.0,0.0,284.0,16.9,1011.8,0.0791812460476248
3952760,2016-06-17,3.6,"957,2117",88464.0,283.53845,8070.0,25.865385,100114.0,320.8782,92302.0,295.83975,2243166.0,7189.635,3459.0,22.173077,478.0,1.5320513,2770.0,8.878205,17020.0,54.55128,-2164676.24289801,1545255.4206071598,18.3,11.1,25.6,0.0,0.0,292.5,7.2,1016.0,0.6627578316815741
3957875,2016-10-19,3.4,1110,0.0,0.0,0.0,0.0,54028.0,173.16667,40128.0,128.61539,2211828.0,7089.1924,3140.0,10.064102,5824.0,18.666666,21470.0,68.8141,78620.0,251.98718,-2164301.24289801,2530380.42060716,12.4,8.3,18.3,0.0,0.0,145.9,1.8,1025.6,0.6434526764861874
3959989,2016-08-10,13.7,2104,311042.0,996.9295,9742.0,31.22436,85340.0,273.52563,82222.0,263.53204,2379372.0,7626.1924,334.0,2.1410255,242.0,0.775641,970.0,3.1089745,3260.0,10.448718,-2164301.24289801,1737630.4206071598,17.7,8.9,27.8,0.0,0.0,130.0,12.2,1012.1,1.167317334748176
3960507,2016-06-18,27.2,939,62018.0,198.77563,4992.0,16.0,90938.0,291.46796,82574.0,264.66025,2288862.0,7336.096,3960.0,25.384615,644.0,2.0641026,3750.0,12.019231,21580.0,69.166664,-2164301.24289801,1543380.4206071598,19.3,11.7,28.9,0.0,0.0,315.8,7.9,1015.8,1.4502491083193612
3974655,2016-07-01,2.3,"853,853",0.0,0.0,0.0,0.0,29472.0,188.92308,26566.0,170.29488,1306009.0,8371.853,249.0,1.5961539,9.0,0.057692308,120.0,0.7692308,400.0,2.5641026,-2163551.24289801,2044380.42060716,28.4,16.0,37.0,0.0,0.0,174.7,8.5,1007.7,0.5185139398778874
3975470,2016-08-10,14.3,2104,266368.0,924.8889,5324.0,18.48611,90688.0,314.8889,86688.0,301.0,2072160.0,7195.0,3824.0,26.555555,558.0,1.9375,2400.0,8.333333,21360.0,74.166664,-2163551.24289801,1738755.4206071598,26.3,15.6,36.7,0.0,0.0,130.0,10.1,1009.5,1.1846914308175989
3982844,2016-07-22,6.2,1040,3249.0,20.826923,165.0,1.0576923,40328.0,129.25641,36700.0,117.628204,2467348.0,7908.1665,8838.0,28.326923,124.0,0.3974359,2720.0,8.717949,14720.0,47.179485,-2163176.24289801,1876755.42060716,26.7,17.2,36.1,0.0,0.0,315.7,15.2,1016.3,0.8573324964312685
3983217,2016-08-10,1.3,944,264110.0,781.3905,8920.0,26.390533,94800.0,280.47336,91212.0,269.858,2456462.0,7267.639,231.0,1.3668638,32.0,0.09467456,140.0,0.41420117,1280.0,3.7869823,-2163176.24289801,1736880.4206071598,17.7,8.9,27.8,0.0,0.0,130.0,12.2,1012.1,0.3617278360175928
3990187,2016-09-10,0.9,1002,0.0,0.0,0.0,0.0,7436.0,23.833334,7436.0,23.833334,2276924.0,7297.8335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2162801.24289801,2026380.42060716,22.0,14.4,32.8,0.0,0.0,230.0,12.3,1014.1,0.2787536009528289
3998206,2016-10-01,1.5,1009,0.0,0.0,0.0,0.0,32234.0,103.3141,29514.0,94.59615,2441044.0,7823.859,19956.0,63.96154,236.0,0.75641024,5150.0,16.50641,26620.0,85.32051,-2162426.24289801,1922505.42060716,18.8,12.2,25.6,0.0,0.0,324.9,16.9,1017.6,0.3979400086720376
4014198,2016-08-10,48.4,2104,228336.0,731.8461,7084.0,22.705128,63576.0,203.76923,60196.0,192.9359,2236932.0,7169.654,1159.0,7.429487,958.0,3.0705128,4430.0,14.198718,23340.0,74.80769,-2161676.24289801,1732005.4206071598,17.7,8.9,27.8,0.0,0.0,130.0,12.2,1012.1,1.6937269489236468
4051971,2016-09-13,2.5,"2208,2208,2027",0.0,0.0,0.0,0.0,21555.0,138.17308,19061.0,122.1859,1262305.0,8091.6987,10511.0,67.378204,136.0,0.8717949,3485.0,22.339743,16090.0,103.14103,-2159801.24289801,2083380.42060716,17.2,11.7,23.9,0.0,0.0,156.7,14.6,1012.6,0.5440680443502757
4073954,2016-10-19,3.3,"930,1110",0.0,0.0,0.0,0.0,61788.0,198.03847,47568.0,152.46153,2203526.0,7062.5835,5892.0,18.884615,6700.0,21.47436,22860.0,73.26923,75680.0,242.5641,-2158676.24289801,2549505.42060716,12.4,8.3,18.3,0.0,0.0,145.9,1.8,1025.6,0.6334684555795865
4089262,2016-10-25,0.6,917,0.0,0.0,0.0,0.0,27273.0,174.82692,20062.0,128.60257,1099172.0,7045.974,2105.0,13.493589,3191.0,20.455128,11460.0,73.46154,41000.0,262.82053,-2157926.24289801,2615505.42060716,11.8,7.2,17.8,11.2,0.0,137.2,7.9,1013.4,0.2041199826559248
4111983,2016-11-08,8.1,954,57897.0,371.1346,0.0,0.0,37611.0,241.09616,32579.0,208.83974,1119742.0,7177.8335,3250.0,20.833334,3217.0,20.621796,10135.0,64.96795,20230.0,129.67949,-2156801.24289801,2804880.42060716,14.9,9.0,21.0,0.0,0.0,95.0,7.2,1017.1,0.9590413923210936
4119725,2016-11-08,1.5,954,77548.0,458.8639,0.0,0.0,42721.0,252.78699,38253.0,226.3491,1221385.0,7227.1304,3168.0,18.745562,3684.0,21.798817,11045.0,65.35503,17890.0,105.85799,-2156426.24289801,2804880.42060716,14.9,9.0,21.0,0.0,0.0,95.0,7.2,1017.1,0.3979400086720376
4135312,2016-10-19,2.2,"1109,929,1109,929",62581.0,401.16025,0.0,0.0,41312.0,264.82053,37955.0,243.30128,1131078.0,7250.5,1914.0,12.269231,3151.0,20.198717,9135.0,58.557693,10390.0,66.60256,-2155676.24289801,2766255.42060716,10.2,7.2,12.2,5.3,0.0,108.0,3.2,1025.6,0.505149978319906
